payment_id,order_id,payment_method,payment_status,transaction_amount
P018592,O018592,Wallet,Successful,526.73
P018593,O018593,Credit Card,Successful,1096.48
P018594,O018594,Debit Card,Successful,1291.33
P018595,O018595,Wallet,Successful,697.71
P018596,O018596,Debit Card,Successful,1956.6899999999998
P018597,O018597,Wallet,Successful,927.0799999999999
P018598,O018598,Cash,Successful,1554.3000000000002
P018599,O018599,Debit Card,Successful,1850.91
P018600,O018600,Cash,Successful,890.86
P018601,O018601,Credit Card,Successful,1175.29
P018602,O018602,Wallet,Successful,271.89
P018603,O018603,Debit Card,Successful,1732.14
P018604,O018604,Debit Card,Failed,1593.03
P018605,O018605,Cash,Successful,830.2
P018606,O018606,Credit Card,Successful,577.55
P018607,O018607,Credit Card,Successful,1476.27
P018608,O018608,UPI,Successful,614.76
P018609,O018609,Cash,Successful,979.46
P018610,O018610,Credit Card,Successful,348.59
P018611,O018611,UPI,Successful,1455.04
P018612,O018612,Wallet,Successful,1296.77
P018613,O018613,Credit Card,Successful,472.06
P018614,O018614,Wallet,Successful,256.0
P018615,O018615,Wallet,Successful,430.95
P018616,O018616,Cash,Refunded,1144.33
P018617,O018617,UPI,Successful,272.28
P018618,O018618,Cash,Successful,524.41
P018619,O018619,Wallet,Successful,1245.77
P018620,O018620,Credit Card,Successful,183.81
P018621,O018621,Cash,Refunded,975.36
P018622,O018622,Credit Card,Successful,658.43
P018623,O018623,Cash,Successful,264.18
P018624,O018624,UPI,Failed,898.6400000000001
P018625,O018625,UPI,Successful,912.95
P018626,O018626,Cash,Failed,815.1800000000001
P018627,O018627,Cash,Successful,190.84
P018628,O018628,Credit Card,Failed,488.76
P018629,O018629,Wallet,Successful,751.72
P018630,O018630,Cash,Failed,491.11
P018631,O018631,Cash,Successful,291.01
P018632,O018632,Wallet,Successful,1021.0600000000001
P018633,O018633,Debit Card,Failed,729.51
P018634,O018634,UPI,Successful,1077.14
P018635,O018635,Wallet,Successful,931.67
P018636,O018636,Debit Card,Successful,327.09
P018637,O018637,Cash,Successful,1049.8899999999999
P018638,O018638,Debit Card,Successful,714.3
P018639,O018639,Debit Card,Failed,298.49
P018640,O018640,UPI,Successful,96.36
P018641,O018641,UPI,Successful,978.28
P018642,O018642,Credit Card,Successful,931.1000000000001
P018643,O018643,Debit Card,Successful,1488.0700000000002
P018644,O018644,Credit Card,Successful,1084.6999999999998
P018645,O018645,Credit Card,Successful,1760.79
P018646,O018646,UPI,Successful,484.35
P018647,O018647,UPI,Successful,704.77
P018648,O018648,Debit Card,Successful,208.66
P018649,O018649,Cash,Successful,661.7199999999999
P018650,O018650,Credit Card,Successful,394.39
P018651,O018651,Cash,Successful,1366.25
P018652,O018652,Debit Card,Failed,1090.8500000000001
P018653,O018653,Cash,Successful,1524.63
P018654,O018654,Credit Card,Successful,1057.28
P018655,O018655,Debit Card,Successful,1221.3899999999999
P018656,O018656,Cash,Successful,452.21999999999997
P018657,O018657,Credit Card,Successful,1186.64
P018658,O018658,UPI,Successful,363.95000000000005
P018659,O018659,Cash,Successful,546.98
P018660,O018660,Debit Card,Successful,383.84999999999997
P018661,O018661,Wallet,Successful,1482.75
P018662,O018662,Cash,Successful,1777.3999999999999
P018663,O018663,Debit Card,Successful,1437.63
P018664,O018664,Wallet,Successful,1628.25
P018665,O018665,Credit Card,Successful,1159.69
P018666,O018666,UPI,Successful,1397.96
P018667,O018667,Wallet,Successful,543.99
P018668,O018668,Cash,Successful,701.31
P018669,O018669,Credit Card,Successful,705.1800000000001
P018670,O018670,Credit Card,Successful,203.92000000000002
P018671,O018671,Debit Card,Successful,1563.69
P018672,O018672,Debit Card,Successful,288.44
P018673,O018673,Debit Card,Refunded,1297.31
P018674,O018674,Credit Card,Successful,1546.61
P018675,O018675,Wallet,Successful,1026.5600000000002
P018676,O018676,UPI,Failed,292.96999999999997
P018677,O018677,Cash,Successful,883.46
P018678,O018678,UPI,Successful,326.87
P018679,O018679,UPI,Successful,287.40000000000003
P018680,O018680,UPI,Failed,1505.04
P018681,O018681,Wallet,Refunded,727.9
P018682,O018682,Cash,Successful,84.47
P018683,O018683,Cash,Successful,176.83
P018684,O018684,UPI,Successful,1176.53
P018685,O018685,Cash,Successful,1072.28
P018686,O018686,Wallet,Successful,1407.07
P018687,O018687,Cash,Successful,453.73
P018688,O018688,Wallet,Successful,639.85
P018689,O018689,Debit Card,Successful,1030.04
P018690,O018690,Debit Card,Successful,1179.99
P018691,O018691,Credit Card,Successful,133.62
P018692,O018692,Credit Card,Successful,1617.31
P018693,O018693,Cash,Successful,1606.74
P018694,O018694,UPI,Successful,264.19000000000005
P018695,O018695,Credit Card,Successful,98.6
P018696,O018696,UPI,Successful,1124.5300000000002
P018697,O018697,Wallet,Successful,1355.0
P018698,O018698,UPI,Successful,501.63
P018699,O018699,Credit Card,Successful,702.31
P018700,O018700,UPI,Successful,868.13
P018701,O018701,Wallet,Successful,985.97
P018702,O018702,Credit Card,Failed,1023.8
P018703,O018703,UPI,Failed,1384.37
P018704,O018704,Debit Card,Successful,305.88
P018705,O018705,Cash,Successful,869.6000000000001
P018706,O018706,Credit Card,Successful,852.26
P018707,O018707,Wallet,Failed,1737.7
P018708,O018708,Wallet,Successful,1398.8200000000002
P018709,O018709,Wallet,Successful,1236.31
P018710,O018710,Wallet,Refunded,1546.4
P018711,O018711,Credit Card,Successful,1304.75
P018712,O018712,Credit Card,Successful,1359.76
P018713,O018713,Cash,Successful,427.47
P018714,O018714,Credit Card,Successful,1081.08
P018715,O018715,Cash,Successful,1319.6799999999998
P018716,O018716,Credit Card,Successful,1292.22
P018717,O018717,UPI,Successful,957.6500000000001
P018718,O018718,Debit Card,Successful,481.71999999999997
P018719,O018719,UPI,Successful,1295.54
P018720,O018720,UPI,Successful,748.12
P018721,O018721,Cash,Successful,176.78
P018722,O018722,UPI,Successful,421.23
P018723,O018723,Cash,Successful,619.1899999999999
P018724,O018724,Credit Card,Failed,1584.73
P018725,O018725,Credit Card,Successful,1343.03
P018726,O018726,Debit Card,Successful,537.91
P018727,O018727,Debit Card,Failed,1195.31
P018728,O018728,Wallet,Failed,737.87
P018729,O018729,Credit Card,Successful,1084.58
P018730,O018730,Credit Card,Successful,1527.76
P018731,O018731,Cash,Successful,1459.98
P018732,O018732,Cash,Successful,340.71
P018733,O018733,Wallet,Successful,1353.15
P018734,O018734,Credit Card,Successful,1341.94
P018735,O018735,Credit Card,Successful,484.0
P018736,O018736,Credit Card,Successful,616.93
P018737,O018737,Cash,Successful,1560.37
P018738,O018738,Cash,Successful,1800.88
P018739,O018739,UPI,Successful,762.65
P018740,O018740,Debit Card,Successful,155.07
P018741,O018741,Debit Card,Successful,1766.14
P018742,O018742,Credit Card,Successful,139.1
P018743,O018743,Debit Card,Successful,622.81
P018744,O018744,Wallet,Successful,250.11
P018745,O018745,Cash,Successful,932.9599999999999
P018746,O018746,UPI,Successful,152.01
P018747,O018747,Credit Card,Successful,396.58
P018748,O018748,UPI,Successful,907.9399999999999
P018749,O018749,UPI,Refunded,218.79999999999998
P018750,O018750,Wallet,Successful,723.43
P018751,O018751,UPI,Successful,559.4100000000001
P018752,O018752,Debit Card,Successful,461.99
P018753,O018753,Debit Card,Successful,1800.51
P018754,O018754,Cash,Successful,1163.0
P018755,O018755,Debit Card,Successful,1814.52
P018756,O018756,Cash,Successful,1046.97
P018757,O018757,Cash,Successful,1300.81
P018758,O018758,Cash,Successful,1365.08
P018759,O018759,UPI,Successful,1871.5600000000002
P018760,O018760,Wallet,Successful,799.6800000000001
P018761,O018761,UPI,Successful,1143.3100000000002
P018762,O018762,Cash,Successful,292.47999999999996
P018763,O018763,Cash,Successful,1755.67
P018764,O018764,Wallet,Successful,826.42
P018765,O018765,Cash,Successful,1490.82
P018766,O018766,Credit Card,Refunded,211.50000000000003
P018767,O018767,Credit Card,Successful,827.22
P018768,O018768,Credit Card,Successful,90.0
P018769,O018769,Debit Card,Successful,775.1099999999999
P018770,O018770,Cash,Refunded,232.3
P018771,O018771,UPI,Successful,691.0500000000001
P018772,O018772,Debit Card,Successful,874.53
P018773,O018773,Cash,Successful,1581.3999999999999
P018774,O018774,Wallet,Successful,597.7
P018775,O018775,Credit Card,Successful,915.74
P018776,O018776,UPI,Successful,197.48000000000002
P018777,O018777,Cash,Successful,1499.89
P018778,O018778,Wallet,Failed,913.5999999999999
P018779,O018779,Debit Card,Refunded,436.10999999999996
P018780,O018780,Debit Card,Successful,816.55
P018781,O018781,Credit Card,Failed,763.46
P018782,O018782,UPI,Successful,1187.95
P018783,O018783,Wallet,Successful,1700.51
P018784,O018784,Wallet,Successful,361.04
P018785,O018785,Debit Card,Successful,199.89
P018786,O018786,Debit Card,Successful,1169.74
P018787,O018787,Cash,Successful,1547.8700000000001
P018788,O018788,Debit Card,Successful,1025.48
P018789,O018789,Cash,Successful,242.87
P018790,O018790,Debit Card,Successful,769.69
P018791,O018791,Wallet,Successful,1036.87
P018792,O018792,Cash,Successful,653.1999999999999
P018793,O018793,Wallet,Successful,1286.53
P018794,O018794,Credit Card,Successful,434.36999999999995
P018795,O018795,Debit Card,Successful,620.37
P018796,O018796,Debit Card,Successful,1345.3600000000001
P018797,O018797,UPI,Successful,1017.62
P018798,O018798,UPI,Successful,83.5
P018799,O018799,Debit Card,Successful,539.9
P018800,O018800,UPI,Successful,1173.71
P018801,O018801,Cash,Successful,149.14999999999998
P018803,O018803,Credit Card,Successful,1762.1299999999999
P018804,O018804,Cash,Successful,506.84
P018805,O018805,UPI,Successful,1789.23
P018806,O018806,Credit Card,Successful,1212.16
P018807,O018807,UPI,Successful,855.62
P018808,O018808,Credit Card,Successful,392.12
P018809,O018809,Wallet,Successful,351.79999999999995
P018810,O018810,Debit Card,Refunded,1108.19
P018811,O018811,Cash,Successful,889.09
P018812,O018812,Cash,Successful,902.2900000000001
P018813,O018813,Debit Card,Successful,591.77
P018814,O018814,Credit Card,Successful,504.66999999999996
P018815,O018815,Credit Card,Successful,1338.55
P018816,O018816,Cash,Successful,1497.23
P018817,O018817,Wallet,Refunded,1275.78
P018818,O018818,Cash,Successful,381.12
P018819,O018819,UPI,Successful,193.39999999999998
P018820,O018820,UPI,Successful,907.38
P018821,O018821,Debit Card,Successful,1145.0700000000002
P018822,O018822,Credit Card,Successful,1265.03
P018823,O018823,Credit Card,Successful,1686.51
P018824,O018824,Credit Card,Successful,1004.73
P018825,O018825,Credit Card,Successful,1578.58
P018826,O018826,Debit Card,Successful,317.79
P018827,O018827,UPI,Successful,1332.4499999999998
P018828,O018828,Cash,Successful,1314.27
P018829,O018829,Debit Card,Successful,753.73
P018830,O018830,UPI,Successful,1935.58
P018831,O018831,Debit Card,Successful,860.48
P018832,O018832,Cash,Successful,1782.5400000000002
P018833,O018833,Credit Card,Successful,1371.13
P018834,O018834,UPI,Successful,935.31
P018835,O018835,Wallet,Successful,164.63
P018836,O018836,Debit Card,Successful,1145.06
P018837,O018837,Wallet,Successful,533.1
P018838,O018838,UPI,Successful,578.3800000000001
P018839,O018839,Debit Card,Successful,130.61
P018840,O018840,Cash,Successful,879.01
P018841,O018841,UPI,Failed,615.8499999999999
P018842,O018842,Wallet,Successful,1661.35
P018843,O018843,Credit Card,Failed,1308.6299999999999
P018844,O018844,UPI,Successful,564.23
P018845,O018845,UPI,Successful,464.0400000000001
P018846,O018846,Wallet,Successful,1062.15
P018847,O018847,Cash,Successful,454.70000000000005
P018848,O018848,UPI,Successful,828.3100000000001
P018849,O018849,Wallet,Successful,388.88
P018850,O018850,Debit Card,Successful,430.7199999999999
P018851,O018851,UPI,Successful,225.28
P018852,O018852,Credit Card,Successful,875.5400000000001
P018853,O018853,Credit Card,Successful,1811.74
P018854,O018854,Debit Card,Successful,232.64
P018855,O018855,Cash,Successful,677.93
P018856,O018856,Cash,Refunded,624.03
P018857,O018857,Wallet,Successful,692.03
P018858,O018858,Debit Card,Successful,1112.78
P018859,O018859,Debit Card,Successful,663.6200000000001
P018860,O018860,Debit Card,Successful,1055.76
P018861,O018861,UPI,Successful,1670.26
P018862,O018862,UPI,Successful,1129.07
P018863,O018863,Debit Card,Failed,654.1099999999999
P018864,O018864,Credit Card,Successful,725.9599999999999
P018865,O018865,Credit Card,Successful,1128.82
P018866,O018866,Debit Card,Successful,1201.71
P018867,O018867,Wallet,Successful,744.31
P018868,O018868,Cash,Successful,1142.91
P018869,O018869,Wallet,Successful,990.3699999999999
P018870,O018870,UPI,Successful,1625.33
P018871,O018871,UPI,Refunded,1400.3999999999999
P018872,O018872,UPI,Successful,1473.47
P018873,O018873,UPI,Successful,119.15
P018874,O018874,Wallet,Successful,696.9200000000001
P018875,O018875,Credit Card,Successful,938.17
P018876,O018876,UPI,Successful,843.9
P018877,O018877,Credit Card,Successful,1381.31
P018878,O018878,Wallet,Successful,1685.77
P018879,O018879,Debit Card,Failed,1153.59
P018880,O018880,Wallet,Successful,469.63
P018881,O018881,UPI,Successful,989.06
P018882,O018882,Cash,Successful,721.76
P018883,O018883,Wallet,Successful,1170.87
P018884,O018884,Debit Card,Successful,1648.38
P018885,O018885,Cash,Successful,549.4300000000001
P018886,O018886,Credit Card,Successful,917.33
P018887,O018887,Debit Card,Successful,1479.6100000000001
P018888,O018888,Debit Card,Successful,186.87
P018889,O018889,UPI,Successful,1468.4099999999999
P018890,O018890,Cash,Failed,1165.77
P018891,O018891,Credit Card,Successful,1129.8
P018892,O018892,Credit Card,Successful,1171.38
P018893,O018893,Debit Card,Successful,1322.28
P018894,O018894,Wallet,Successful,824.9599999999999
P018895,O018895,Debit Card,Successful,815.37
P018896,O018896,Wallet,Successful,1523.3700000000001
P018897,O018897,Wallet,Successful,1519.8400000000001
P018898,O018898,Debit Card,Successful,274.46
P018899,O018899,Credit Card,Failed,1306.5900000000001
P018900,O018900,Wallet,Successful,587.05
P018901,O018901,Credit Card,Successful,968.1299999999999
P018902,O018902,Debit Card,Successful,1346.55
P018903,O018903,Cash,Successful,471.25
P018904,O018904,Credit Card,Successful,543.6899999999999
P018905,O018905,Cash,Failed,1119.67
P018906,O018906,Debit Card,Failed,324.71
P018907,O018907,Credit Card,Refunded,1724.88
P018908,O018908,Cash,Successful,409.77
P018909,O018909,UPI,Successful,538.05
P018910,O018910,Debit Card,Successful,516.63
P018911,O018911,UPI,Successful,474.05000000000007
P018912,O018912,Cash,Successful,1897.53
P018913,O018913,UPI,Successful,521.8900000000001
P018914,O018914,Credit Card,Successful,978.54
P018915,O018915,Debit Card,Successful,1461.65
P018916,O018916,Credit Card,Successful,161.77
P018917,O018917,Cash,Successful,1589.73
P018918,O018918,Wallet,Successful,295.26
P018919,O018919,Wallet,Successful,1020.9699999999999
P018920,O018920,Wallet,Refunded,1098.89
P018921,O018921,Debit Card,Successful,1186.41
P018922,O018922,UPI,Successful,1353.11
P018923,O018923,Wallet,Successful,1616.31
P018924,O018924,Cash,Successful,1404.9899999999998
P018925,O018925,Debit Card,Failed,1084.4099999999999
P018926,O018926,UPI,Successful,725.4200000000001
P018927,O018927,Credit Card,Successful,589.51
P018928,O018928,UPI,Successful,1335.08
P018929,O018929,Credit Card,Failed,1460.79
P018930,O018930,Debit Card,Successful,636.56
P018931,O018931,UPI,Successful,282.51
P018932,O018932,Credit Card,Successful,1490.8000000000002
P018933,O018933,UPI,Successful,964.3199999999999
P018934,O018934,UPI,Successful,685.9300000000001
P018935,O018935,Cash,Successful,944.08
P018936,O018936,Credit Card,Successful,221.82000000000002
P018937,O018937,Credit Card,Successful,327.37
P018938,O018938,Debit Card,Successful,833.27
P018939,O018939,Cash,Successful,1034.49
P018940,O018940,Wallet,Successful,530.53
P018941,O018941,Wallet,Successful,1503.95
P018942,O018942,UPI,Successful,843.43
P018943,O018943,Debit Card,Successful,1069.5
P018944,O018944,Credit Card,Successful,585.4100000000001
P018945,O018945,Debit Card,Successful,729.3
P018946,O018946,UPI,Successful,1548.3
P018947,O018947,UPI,Successful,1279.5
P018948,O018948,Credit Card,Successful,316.61
P018949,O018949,Credit Card,Successful,673.42
P018950,O018950,Cash,Successful,464.77
P018951,O018951,UPI,Successful,1454.93
P018952,O018952,Wallet,Successful,1315.98
P018953,O018953,Wallet,Successful,1167.24
P018954,O018954,Debit Card,Successful,1042.42
P018955,O018955,Cash,Successful,1766.3100000000002
P018956,O018956,Cash,Successful,569.48
P018957,O018957,UPI,Successful,105.61
P018958,O018958,Debit Card,Successful,136.60000000000002
P018959,O018959,Wallet,Successful,175.77
P018960,O018960,Wallet,Successful,311.97
P018961,O018961,Wallet,Failed,1043.21
P018962,O018962,Credit Card,Successful,1413.57
P018963,O018963,UPI,Successful,717.59
P018964,O018964,Debit Card,Successful,1032.59
P018965,O018965,UPI,Successful,1564.22
P018966,O018966,Wallet,Failed,1600.51
P018967,O018967,Credit Card,Successful,925.74
P018968,O018968,UPI,Successful,849.7900000000001
P018969,O018969,Credit Card,Successful,543.26
P018970,O018970,Wallet,Successful,1222.06
P018971,O018971,UPI,Successful,719.35
P018972,O018972,Debit Card,Successful,602.41
P018973,O018973,UPI,Successful,925.8300000000002
P018974,O018974,UPI,Successful,689.6
P018975,O018975,Credit Card,Successful,686.58
P018976,O018976,Wallet,Successful,1402.8300000000002
P018977,O018977,Cash,Successful,1586.29
P018978,O018978,Debit Card,Successful,759.87
