order_id,customer_id,restaurant_id,delivery_partner_id,order_date,order_time,order_amount,discount,delivery_fee,status,estimated_delivery_time,actual_delivery_time
O017331,C02438,R0161,D0070,2025-04-25,10:22:00,1685.43,475.9,38.94,Delivered,46,66
O017332,C03414,R0040,D0048,2025-09-09,15:55:00,887.15,100.29,21.8,Delivered,55,84
O017333,C01188,R0048,D0399,2025-03-02,08:50:00,1303.73,106.42,76.28,Delivered,52,47
O017334,C02765,R0196,D0099,2025-12-22,13:10:00,1362.41,117.88,69.3,Pending,45,70
O017335,C02538,R0176,D0330,2025-09-10,21:49:00,1518.92,290.08,33.77,Delivered,33,57
O017336,C03867,R0101,D0119,2025-03-20,13:47:00,732.64,132.76,88.97,Delivered,41,54
O017337,C00514,R0195,D0139,2025-07-15,17:29:00,649.08,107.8,42.85,Delivered,51,74
O017338,C01601,R0051,D0480,2025-09-19,15:25:00,1400.72,79.45,62.85,Delivered,30,50
O017339,C03439,R0181,D0126,2025-11-18,18:00:00,1655.63,130.85,84.88,Delivered,48,65
O017340,C02828,R0197,D0184,2025-11-28,09:46:00,887.07,76.94,49.53,Delivered,57,74
O017341,C04636,R0121,D0444,2025-10-23,14:09:00,710.03,184.52,40.08,Delivered,48,79
O017342,C03004,R0147,D0348,2025-08-24,08:36:00,1668.52,409.12,88.85,Delivered,29,42
O017343,C04544,R0191,D0063,2025-06-18,09:45:00,1405.21,86.43,25.92,Delivered,20,53
O017344,C01715,R0168,D0058,2025-01-07,09:27:00,752.75,33.07,72.03,Delivered,58,84
O017345,C03984,R0169,D0133,2025-01-22,17:53:00,1106.37,33.9,87.09,Delivered,39,61
O017346,C03522,R0191,D0281,2025-03-13,22:26:00,1925.64,39.07,76.81,Delivered,49,46
O017347,C03110,R0024,D0376,2025-04-16,10:55:00,1524.76,450.39,49.94,Delivered,53,66
O017348,C02005,R0041,D0361,2025-05-19,17:19:00,521.16,126.84,96.07,Delivered,50,68
O017349,C01643,R0084,D0475,2025-01-30,12:28:00,660.56,3.35,30.87,Delivered,58,79
O017350,C03910,R0070,D0048,2025-11-20,23:15:00,603.92,1.2,76.92,Delivered,49,65
O017351,C03277,R0056,D0461,2025-03-30,18:20:00,1711.86,354.31,77.45,Delivered,58,60
O017352,C00070,R0065,D0230,2025-06-02,16:42:00,1318.7,123.14,68.99,Delivered,33,44
O017353,C03118,R0096,D0173,2025-03-14,09:45:00,1886.0,55.99,58.85,Delivered,54,62
O017354,C01768,R0121,D0469,2025-11-24,17:11:00,272.77,37.97,96.18,Delivered,44,69
O017355,C01967,R0106,D0105,2025-08-26,15:07:00,198.81,1.12,57.31,Delivered,48,60
O017356,C03555,R0085,D0395,2025-11-18,20:39:00,1384.78,176.51,46.65,Delivered,59,75
O017357,C01338,R0029,D0183,2025-12-07,23:38:00,606.59,43.23,61.19,Delivered,20,21
O017358,C01180,R0200,D0216,2025-09-08,12:46:00,1390.43,110.49,84.07,Cancelled,54,75
O017359,C03279,R0067,D0234,2025-11-01,09:47:00,1474.59,126.62,33.04,Delivered,40,71
O017360,C01486,R0015,D0154,2025-01-08,21:28:00,678.51,62.63,49.64,Delivered,36,47
O017361,C04560,R0136,D0392,2025-07-26,19:51:00,1910.07,11.48,65.25,Delivered,33,62
O017362,C01821,R0090,D0132,2025-09-15,16:36:00,1572.01,268.91,87.44,Delivered,29,26
O017363,C03756,R0079,D0461,2025-10-11,15:39:00,797.97,131.16,52.03,Delivered,29,25
O017364,C02983,R0017,D0423,2025-05-19,14:19:00,883.03,172.4,64.04,Delivered,20,17
O017365,C00315,R0065,D0159,2025-02-15,15:43:00,1460.16,70.05,29.8,Delivered,31,46
O017366,C01072,R0026,D0439,2025-05-06,20:37:00,677.67,202.25,27.53,Delivered,34,65
O017367,C04589,R0176,D0046,2025-01-21,08:17:00,661.21,26.94,37.07,Delivered,34,39
O017368,C03487,R0102,D0249,2025-06-19,18:54:00,1287.33,313.42,74.85,Delivered,52,47
O017369,C03170,R0078,D0221,2025-02-01,14:47:00,356.11,23.54,36.97,Delivered,25,38
O017370,C03578,R0056,D0108,2025-05-30,13:50:00,1987.35,261.76,90.19,Delivered,49,64
O017371,C01683,R0063,D0124,2025-07-25,19:11:00,645.75,62.81,91.9,Delivered,47,69
O017372,C01628,R0014,D0123,2025-11-29,23:35:00,827.16,76.36,41.24,Delivered,50,62
O017373,C04285,R0107,D0133,2025-01-21,15:21:00,526.1,76.79,28.42,Pending,36,40
O017374,C03244,R0073,D0422,2025-10-17,22:12:00,1322.64,95.08,52.9,Delivered,52,83
O017375,C04885,R0064,D0054,2025-05-18,15:52:00,214.93,35.26,83.5,Delivered,40,53
O017376,C00470,R0155,D0460,2025-03-06,11:57:00,1862.84,140.09,28.63,Delivered,42,50
O017377,C00662,R0088,D0303,2025-03-06,15:15:00,677.57,197.77,27.94,Pending,22,17
O017378,C04804,R0031,D0070,2025-03-29,08:59:00,1862.01,133.74,39.58,Delivered,47,68
O017379,C02791,R0041,D0141,2025-11-19,23:14:00,581.72,133.44,75.42,Delivered,47,53
O017380,C03455,R0121,D0273,2025-02-12,16:21:00,1076.2,151.65,49.95,Delivered,36,67
O017381,C04650,R0049,D0025,2025-05-21,15:40:00,1420.83,16.16,78.94,Delivered,56,75
O017382,C02334,R0135,D0072,2025-01-04,14:03:00,1263.99,57.9,52.38,Delivered,33,34
O017383,C02517,R0056,D0364,2025-10-06,13:14:00,1073.74,299.11,26.32,Delivered,35,59
O017384,C02669,R0106,D0191,2025-11-22,21:19:00,1598.21,393.3,99.88,Delivered,44,66
O017385,C03814,R0028,D0421,2025-02-10,11:54:00,993.94,42.98,74.48,Delivered,22,24
O017386,C00662,R0104,D0388,2025-03-31,13:09:00,733.03,11.23,70.5,Delivered,24,41
O017387,C02204,R0078,D0071,2025-09-13,17:48:00,1465.33,67.13,59.48,Delivered,25,31
O017388,C04083,R0107,D0097,2025-11-04,23:59:00,1880.82,329.48,26.65,Delivered,50,69
O017389,C01071,R0116,D0442,2025-05-25,16:01:00,1242.63,236.19,98.81,Pending,23,26
O017390,C03276,R0030,D0113,2025-11-03,19:12:00,631.45,71.78,57.26,Delivered,22,48
O017391,C00825,R0032,D0313,2025-11-07,22:10:00,1549.34,130.56,23.31,Delivered,23,34
O017392,C00468,R0075,D0444,2025-07-03,09:15:00,1547.66,96.07,47.46,Delivered,58,90
O017393,C00924,R0170,D0188,2025-04-29,15:22:00,607.04,79.92,22.63,Delivered,54,88
O017394,C01336,R0148,D0460,2025-04-23,09:20:00,830.8,5.62,60.54,Delivered,29,27
O017395,C00217,R0145,D0229,2025-10-18,10:25:00,367.8,0.96,80.33,Pending,24,56
O017396,C01530,R0110,D0250,2025-09-06,09:08:00,251.37,60.16,96.58,Cancelled,33,57
O017397,C00570,R0146,D0392,2025-11-20,15:52:00,1633.99,259.98,87.47,Delivered,53,71
O017398,C03772,R0001,D0460,2025-04-02,12:20:00,807.89,189.34,41.69,Cancelled,21,17
O017399,C04467,R0054,D0313,2025-02-28,11:52:00,634.49,21.69,47.76,Delivered,34,67
O017400,C03644,R0188,D0060,2025-09-26,08:31:00,586.57,143.47,61.58,Delivered,53,56
O017401,C02491,R0192,D0089,2025-11-14,10:23:00,242.13,67.03,74.8,Delivered,23,41
O017402,C01774,R0137,D0185,2025-04-04,19:20:00,1971.24,315.42,78.91,Delivered,31,49
O017403,C03488,R0075,D0277,2025-09-11,23:03:00,797.39,25.22,87.97,Delivered,32,41
O017404,C04944,R0038,D0160,2025-06-24,16:40:00,412.07,15.24,37.97,Cancelled,28,29
O017405,C03842,R0195,D0220,2025-01-03,09:17:00,1741.87,101.47,28.94,Delivered,23,37
O017406,C04355,R0168,D0397,2025-01-21,12:09:00,1473.93,81.92,34.21,Delivered,50,80
O017407,C00875,R0004,D0412,2025-04-14,17:21:00,1358.98,385.22,95.47,Delivered,25,34
O017408,C02831,R0012,D0148,2025-11-17,20:19:00,664.71,159.59,30.59,Delivered,26,60
O017409,C03856,R0038,D0428,2025-09-26,10:05:00,889.37,84.88,45.51,Delivered,37,54
O017410,C02786,R0183,D0271,2025-11-29,13:23:00,1698.07,415.98,35.66,Delivered,57,56
O017411,C04762,R0158,D0334,2025-07-28,19:54:00,1315.8,304.79,28.86,Delivered,49,61
O017412,C00543,R0032,D0008,2025-12-31,10:08:00,756.74,80.65,62.14,Delivered,41,44
O017413,C03414,R0165,D0474,2025-04-06,18:14:00,307.63,2.77,50.35,Delivered,33,49
O017414,C04022,R0081,D0266,2025-04-03,09:31:00,1810.51,4.75,78.13,Delivered,55,83
O017415,C03357,R0147,D0095,2025-02-14,10:37:00,1915.52,187.12,51.4,Pending,31,26
O017416,C03473,R0014,D0057,2025-03-03,10:54:00,1465.71,19.96,64.45,Delivered,27,51
O017417,C02464,R0196,D0137,2025-01-30,15:52:00,1413.64,51.36,85.65,Delivered,44,57
O017418,C03462,R0076,D0070,2025-09-27,19:57:00,1121.65,85.62,62.2,Delivered,30,27
O017419,C00887,R0007,D0008,2025-01-10,08:22:00,1945.87,104.51,54.99,Delivered,44,66
O017420,C00176,R0132,D0058,2025-01-06,15:46:00,1418.89,61.62,30.57,Delivered,35,39
O017421,C01428,R0164,D0173,2025-01-19,17:39:00,245.8,19.33,64.75,Delivered,36,39
O017422,C03655,R0104,D0104,2025-01-12,16:59:00,274.29,60.64,27.93,Delivered,47,69
O017423,C03842,R0004,D0115,2025-07-11,10:39:00,1930.79,257.43,28.39,Delivered,23,28
O017424,C01707,R0120,D0226,2025-04-13,23:07:00,1892.23,376.48,56.09,Delivered,53,63
O017425,C03627,R0106,D0263,2025-09-07,18:44:00,1159.89,323.18,61.55,Delivered,45,62
O017426,C00231,R0053,D0018,2025-09-01,23:54:00,506.87,0.21,79.72,Delivered,25,54
O017427,C04101,R0129,D0083,2025-12-04,18:22:00,1208.66,344.92,56.52,Delivered,40,45
O017428,C02862,R0033,D0479,2025-07-14,23:07:00,1550.73,129.86,69.71,Delivered,27,45
O017429,C00200,R0036,D0382,2025-09-22,20:27:00,115.74,9.98,93.59,Delivered,23,52
O017430,C01559,R0002,D0016,2025-05-14,15:11:00,1663.34,314.08,95.2,Delivered,30,45
O017431,C00007,R0043,D0500,2025-12-15,12:17:00,983.11,106.43,41.11,Delivered,53,61
O017432,C04801,R0132,D0285,2025-06-26,21:15:00,980.01,23.65,56.49,Delivered,21,42
O017433,C03791,R0037,D0214,2025-12-21,08:53:00,925.18,197.47,62.49,Delivered,38,33
O017434,C00614,R0009,D0470,2025-04-09,21:07:00,1414.51,77.74,55.76,Delivered,58,79
O017435,C01366,R0156,D0490,2025-01-30,21:08:00,497.98,138.84,97.07,Delivered,22,53
O017436,C02208,R0011,D0489,2025-10-18,10:42:00,1252.65,371.23,43.23,Delivered,28,48
O017437,C01252,R0174,D0268,2025-03-04,19:57:00,183.78,9.99,61.54,Cancelled,50,82
O017438,C02342,R0084,D0016,2025-01-28,21:15:00,1641.56,371.17,30.06,Pending,58,63
O017439,C04396,R0194,D0106,2025-05-26,18:08:00,1649.34,490.76,70.39,Delivered,31,36
O017440,C04499,R0013,D0460,2025-10-15,08:55:00,692.57,198.49,46.25,Pending,31,30
O017441,C03409,R0131,D0343,2025-03-10,08:29:00,300.3,50.89,84.44,Delivered,28,27
O017442,C02130,R0129,D0273,2025-09-09,21:04:00,1520.72,142.35,30.43,Delivered,58,68
O017443,C01818,R0087,D0224,2025-06-11,18:02:00,993.41,3.48,90.38,Delivered,51,59
O017444,C00827,R0054,D0329,2025-04-20,17:09:00,1857.44,500.53,54.41,Delivered,24,51
O017445,C02158,R0182,D0022,2025-12-19,09:20:00,771.62,8.24,52.59,Delivered,27,45
O017446,C02651,R0193,D0112,2025-05-12,20:32:00,1698.87,293.78,81.07,Delivered,51,50
O017447,C02614,R0172,D0084,2025-09-28,19:42:00,148.11,8.27,44.18,Delivered,41,66
O017448,C03929,R0030,D0131,2025-07-07,21:38:00,1568.31,113.85,88.6,Delivered,43,72
O017449,C04234,R0095,D0211,2025-01-20,22:29:00,1388.67,9.73,42.19,Delivered,46,57
O017450,C02757,R0065,D0308,2025-10-03,10:19:00,1099.91,12.18,78.52,Delivered,36,42
O017451,C04241,R0043,D0324,2025-06-26,14:43:00,1829.81,192.24,24.47,Delivered,51,81
O017452,C03037,R0198,D0156,2025-04-09,14:44:00,1889.82,497.53,76.08,Delivered,57,90
O017453,C03374,R0197,D0139,2025-09-04,21:01:00,1866.4,316.82,41.01,Delivered,49,50
O017454,C02487,R0084,D0007,2025-11-20,09:47:00,1235.83,199.58,78.16,Delivered,55,63
O017455,C01826,R0025,D0256,2025-01-18,09:06:00,1086.85,202.25,86.15,Delivered,47,57
O017456,C00468,R0100,D0303,2025-10-16,09:05:00,611.05,98.13,33.64,Delivered,38,63
O017457,C02561,R0170,D0095,2025-05-05,17:48:00,407.93,37.23,33.36,Delivered,37,52
O017458,C03538,R0090,D0058,2025-11-16,21:46:00,1158.48,305.83,79.6,Delivered,39,69
O017459,C03286,R0016,D0148,2025-06-02,11:54:00,382.14,54.52,33.59,Delivered,29,45
O017460,C02251,R0174,D0489,2025-03-10,09:46:00,427.02,96.42,21.56,Delivered,30,50
O017461,C02511,R0150,D0026,2025-05-26,14:38:00,777.81,212.82,24.93,Delivered,59,66
O017462,C02283,R0059,D0010,2025-02-14,12:31:00,454.82,0.51,22.09,Delivered,53,59
O017463,C03055,R0059,D0102,2025-01-20,11:34:00,1053.28,151.08,92.6,Delivered,58,89
O017464,C02967,R0074,D0081,2025-10-18,14:02:00,1361.12,246.89,89.21,Delivered,57,71
O017465,C00718,R0140,D0355,2025-09-04,16:51:00,1426.01,214.93,64.43,Delivered,36,44
O017466,C01880,R0157,D0266,2025-12-13,20:42:00,1112.28,301.12,60.99,Delivered,42,60
O017467,C03901,R0158,D0056,2025-07-22,11:24:00,1091.42,307.8,39.51,Delivered,26,33
O017468,C03642,R0177,D0022,2025-01-09,15:35:00,1002.14,40.37,59.95,Delivered,25,29
O017469,C00327,R0178,D0049,2025-06-29,11:26:00,566.0,51.36,94.5,Delivered,43,45
O017470,C03090,R0076,D0149,2025-06-05,23:45:00,1343.06,106.32,65.62,Delivered,27,52
O017471,C04684,R0122,D0223,2025-01-19,19:05:00,1348.36,200.95,24.55,Delivered,23,44
O017472,C00218,R0089,D0466,2025-04-13,19:59:00,586.03,67.18,22.96,Delivered,36,61
O017473,C00184,R0142,D0205,2025-09-03,21:59:00,1431.08,154.22,89.71,Delivered,21,16
O017474,C03121,R0122,D0013,2025-03-26,09:22:00,1730.21,277.13,37.36,Delivered,41,70
O017475,C01392,R0127,D0449,2025-11-15,09:42:00,1229.95,180.83,20.38,Pending,55,66
O017476,C03970,R0110,D0088,2025-12-17,20:21:00,323.33,45.14,79.5,Delivered,35,51
O017477,C04568,R0191,D0330,2025-08-22,20:48:00,721.8,24.52,85.54,Delivered,40,65
O017478,C03848,R0182,D0035,2025-05-15,13:24:00,276.3,44.7,42.9,Delivered,59,82
O017479,C01268,R0004,D0382,2025-02-06,23:11:00,673.86,11.92,86.53,Delivered,27,33
O017480,C01298,R0041,D0386,2025-12-11,09:00:00,502.69,92.95,84.36,Delivered,26,44
O017481,C01129,R0176,D0448,2025-04-02,23:09:00,1153.79,215.79,58.94,Delivered,26,25
O017482,C04103,R0036,D0300,2025-10-19,23:10:00,904.73,70.73,95.08,Delivered,23,24
O017483,C01831,R0192,D0302,2025-01-17,08:46:00,1473.1,59.8,87.57,Delivered,44,56
O017484,C03386,R0011,D0378,2025-03-31,11:43:00,789.78,189.14,22.36,Delivered,25,45
O017485,C04079,R0197,D0328,2025-12-14,17:28:00,393.97,91.05,91.98,Delivered,37,47
O017486,C04772,R0071,D0002,2025-06-14,12:40:00,548.45,155.65,63.29,Delivered,34,35
O017487,C00362,R0044,D0432,2025-09-10,14:29:00,1136.99,152.23,57.49,Pending,40,53
O017488,C02562,R0091,D0434,2025-11-01,14:22:00,954.72,90.38,96.58,Delivered,35,44
O017489,C03929,R0127,D0165,2025-03-22,21:18:00,180.96,16.43,42.78,Delivered,43,42
O017490,C00998,R0146,D0394,2025-07-03,08:29:00,498.9,26.97,55.11,Delivered,30,33
O017491,C04023,R0039,D0253,2025-10-17,15:46:00,663.8,69.65,34.69,Delivered,26,41
O017492,C00116,R0188,D0282,2025-09-06,08:34:00,1478.18,56.67,89.75,Pending,22,50
O017493,C03651,R0049,D0250,2025-08-03,15:03:00,1487.81,389.23,25.41,Delivered,56,72
O017494,C01244,R0170,D0137,2025-06-07,20:38:00,1426.18,148.41,21.25,Delivered,41,60
O017495,C01212,R0167,D0356,2025-06-28,22:56:00,1655.08,271.74,32.14,Delivered,45,41
O017496,C00598,R0143,D0398,2025-01-20,19:06:00,1760.37,35.16,70.67,Pending,23,30
O017497,C02755,R0182,D0068,2025-05-27,16:22:00,235.11,19.8,29.4,Cancelled,35,43
O017498,C04895,R0066,D0185,2025-03-09,17:38:00,1036.81,69.53,93.65,Delivered,36,32
O017499,C03180,R0117,D0152,2025-03-18,14:26:00,383.02,101.92,74.28,Delivered,38,65
O017500,C00857,R0074,D0150,2025-04-12,22:57:00,772.71,41.73,74.63,Delivered,34,46
O017501,C04739,R0120,D0315,2025-05-20,10:16:00,1360.07,324.59,97.81,Delivered,26,31
O017502,C02281,R0074,D0373,2025-03-14,20:30:00,1243.15,105.42,24.59,Pending,21,55
O017503,C03611,R0045,D0480,2025-07-26,16:36:00,344.26,21.81,72.23,Delivered,59,68
O017504,C01125,R0116,D0177,2025-08-01,09:27:00,1538.46,4.46,91.93,Delivered,42,73
O017505,C04555,R0195,D0101,2025-03-20,20:33:00,1595.33,139.54,69.34,Delivered,27,57
O017506,C03603,R0025,D0326,2025-04-23,21:28:00,364.45,7.68,56.82,Delivered,20,32
O017507,C01317,R0119,D0204,2025-09-10,19:04:00,1269.75,137.95,21.84,Delivered,36,43
O017508,C04661,R0030,D0219,2025-05-13,18:48:00,1895.94,30.09,33.7,Delivered,58,70
O017509,C04318,R0010,D0035,2025-07-16,23:57:00,278.49,5.37,93.67,Delivered,27,50
O017510,C01050,R0140,D0490,2025-01-25,11:05:00,412.75,43.9,98.29,Delivered,40,57
O017511,C02289,R0128,D0442,2025-04-11,21:19:00,1554.5,208.93,59.38,Cancelled,45,42
O017512,C01933,R0148,D0029,2025-09-02,19:27:00,740.16,73.81,91.88,Delivered,50,66
O017513,C03142,R0025,D0296,2025-01-31,09:22:00,1915.59,13.62,58.27,Pending,52,55
O017514,C02324,R0144,D0200,2025-10-17,19:52:00,1286.29,68.72,32.73,Delivered,49,72
O017515,C04208,R0104,D0258,2025-09-13,20:13:00,1018.08,286.81,26.84,Delivered,49,65
O017516,C04577,R0168,D0180,2025-07-25,17:15:00,741.56,127.19,86.63,Delivered,55,88
O017517,C02140,R0075,D0133,2025-03-09,10:32:00,554.34,142.02,95.03,Delivered,40,38
O017518,C01326,R0174,D0173,2025-08-03,09:58:00,1335.04,20.56,52.78,Delivered,56,82
O017519,C03060,R0036,D0115,2025-05-02,22:13:00,1224.86,2.78,30.15,Cancelled,40,65
O017520,C03303,R0030,D0001,2025-02-15,12:01:00,780.03,182.94,87.75,Delivered,48,71
O017521,C03476,R0084,D0185,2025-03-10,09:08:00,1843.78,212.67,47.44,Delivered,27,35
O017522,C03640,R0065,D0189,2025-01-27,19:33:00,1547.43,171.37,58.98,Delivered,58,59
O017523,C00505,R0056,D0301,2025-06-20,19:27:00,594.13,42.46,99.46,Delivered,24,28
O017524,C01680,R0050,D0138,2025-09-02,18:48:00,1892.4,91.14,74.24,Delivered,33,58
O017525,C00094,R0113,D0030,2025-10-28,14:15:00,1535.52,381.63,77.74,Delivered,40,68
O017526,C00103,R0009,D0376,2025-10-01,23:45:00,1804.5,33.24,42.51,Delivered,57,91
O017527,C01365,R0140,D0485,2025-10-15,23:30:00,358.82,53.65,40.56,Pending,34,41
O017528,C03287,R0025,D0466,2025-09-06,15:01:00,162.69,17.59,43.5,Pending,49,64
O017529,C04858,R0195,D0159,2025-01-02,14:06:00,1036.54,85.64,67.84,Cancelled,26,24
O017530,C01078,R0062,D0044,2025-01-20,20:31:00,951.49,217.15,95.0,Cancelled,46,44
O017531,C01110,R0019,D0259,2025-10-21,23:06:00,1752.63,462.14,74.83,Delivered,27,43
O017532,C02677,R0064,D0370,2025-09-14,13:53:00,427.08,24.98,42.99,Delivered,54,63
O017533,C03776,R0019,D0007,2025-09-06,21:06:00,144.81,3.35,71.35,Pending,58,57
O017534,C02574,R0086,D0227,2025-06-02,19:18:00,1105.57,124.39,31.12,Delivered,50,62
O017535,C01961,R0056,D0340,2025-05-17,23:43:00,437.38,57.75,54.16,Delivered,49,46
O017536,C01856,R0003,D0056,2025-08-10,12:00:00,194.07,3.09,91.09,Delivered,46,76
O017537,C02739,R0127,D0448,2025-07-30,11:09:00,142.19,20.05,39.91,Delivered,20,36
O017538,C01810,R0062,D0232,2025-07-08,16:42:00,370.62,105.75,64.65,Delivered,52,59
O017539,C04329,R0098,D0315,2025-08-20,09:08:00,814.13,94.19,26.16,Delivered,33,60
O017540,C03881,R0020,D0326,2025-05-16,19:52:00,1779.54,480.48,27.01,Delivered,26,45
O017541,C04165,R0115,D0310,2025-01-16,17:21:00,1545.09,393.34,25.51,Delivered,41,55
O017542,C03152,R0029,D0343,2025-04-24,18:01:00,1107.32,145.03,36.79,Delivered,24,32
O017543,C03452,R0035,D0058,2025-09-21,09:21:00,917.66,194.5,56.45,Cancelled,40,43
O017544,C04162,R0171,D0497,2025-10-06,17:37:00,966.02,60.59,93.19,Delivered,50,56
O017545,C02659,R0003,D0152,2025-03-14,09:32:00,1780.82,72.18,47.86,Delivered,46,48
O017546,C02322,R0105,D0181,2025-08-12,09:42:00,1476.8,0.94,70.53,Delivered,34,48
O017547,C00805,R0005,D0107,2025-02-03,14:36:00,426.82,9.39,64.48,Delivered,42,40
O017548,C04611,R0187,D0050,2025-09-02,23:25:00,1885.49,355.41,31.63,Delivered,36,66
O017549,C03425,R0169,D0361,2025-08-26,22:15:00,1568.54,416.64,58.0,Delivered,49,71
O017550,C03242,R0002,D0060,2025-01-18,23:08:00,164.9,48.37,31.2,Cancelled,55,67
O017551,C03433,R0030,D0402,2025-12-31,17:24:00,1054.29,152.6,44.73,Pending,21,26
O017552,C00469,R0074,D0005,2025-02-13,11:25:00,1340.29,56.49,28.06,Pending,21,16
O017553,C01907,R0030,D0350,2025-05-23,14:00:00,215.88,0.01,37.32,Delivered,52,49
O017554,C01308,R0097,D0233,2025-01-15,14:51:00,770.81,227.75,49.75,Delivered,39,37
O017555,C00444,R0165,D0282,2025-04-03,17:15:00,1331.77,326.75,69.96,Delivered,29,36
O017556,C00119,R0072,D0386,2025-10-06,15:49:00,1650.57,259.31,31.02,Delivered,24,56
O017557,C01513,R0069,D0005,2025-08-03,09:01:00,1956.56,144.16,67.58,Delivered,36,49
O017558,C00289,R0160,D0149,2025-09-06,08:37:00,331.1,51.42,39.41,Delivered,58,61
O017559,C04659,R0047,D0175,2025-03-12,10:18:00,1301.56,327.43,25.3,Delivered,37,61
O017560,C01596,R0017,D0406,2025-04-19,15:20:00,1796.3,299.62,93.43,Delivered,28,56
O017561,C01332,R0156,D0445,2025-10-15,13:39:00,1462.14,436.67,24.05,Delivered,29,47
O017562,C04502,R0138,D0443,2025-06-09,17:39:00,1301.56,41.67,87.36,Pending,51,82
O017563,C04111,R0154,D0238,2025-10-16,15:01:00,507.4,149.56,77.54,Delivered,58,83
O017564,C02482,R0060,D0481,2025-06-20,23:44:00,1649.06,289.23,43.26,Delivered,37,54
O017565,C03817,R0056,D0247,2025-01-13,16:06:00,1168.73,199.13,77.43,Delivered,43,53
O017566,C03024,R0151,D0379,2025-08-08,22:36:00,311.69,33.58,41.02,Cancelled,21,32
O017567,C01921,R0123,D0450,2025-07-04,21:20:00,1877.64,23.04,83.52,Pending,35,37
O017568,C04637,R0014,D0254,2025-11-19,16:26:00,1977.94,451.23,28.04,Delivered,34,36
O017569,C02011,R0062,D0423,2025-07-28,20:09:00,1121.58,92.82,22.58,Delivered,39,67
O017570,C02452,R0195,D0412,2025-10-15,23:44:00,1575.31,165.43,31.06,Delivered,59,65
O017571,C03833,R0158,D0245,2025-11-25,14:22:00,1208.29,193.46,77.51,Delivered,59,71
O017572,C01089,R0040,D0487,2025-12-27,11:33:00,902.19,15.42,97.41,Pending,26,56
O017573,C04349,R0067,D0120,2025-04-16,20:10:00,877.31,2.84,72.23,Pending,37,63
O017574,C02508,R0122,D0154,2025-07-31,12:21:00,1932.2,60.83,90.14,Delivered,44,68
O017575,C03115,R0147,D0497,2025-11-21,12:28:00,800.69,176.64,22.14,Delivered,32,47
O017576,C01389,R0126,D0064,2025-08-20,18:40:00,1031.86,58.98,52.84,Pending,30,52
O017577,C04537,R0141,D0328,2025-08-01,20:03:00,572.13,88.27,66.05,Pending,56,60
O017578,C01363,R0110,D0489,2025-11-21,08:10:00,581.24,32.42,52.42,Delivered,27,39
O017579,C04141,R0195,D0140,2025-07-15,12:15:00,776.83,66.36,77.16,Delivered,46,43
O017580,C03656,R0072,D0088,2025-09-06,09:08:00,1857.08,21.13,37.73,Cancelled,39,54
O017581,C02530,R0100,D0190,2025-11-13,15:57:00,853.42,93.82,41.01,Delivered,53,78
O017582,C04412,R0179,D0363,2025-09-21,17:02:00,1149.35,47.02,60.57,Delivered,23,52
O017583,C03785,R0175,D0337,2025-08-05,19:24:00,1136.93,190.36,73.15,Delivered,34,31
O017584,C00376,R0007,D0314,2025-09-20,22:28:00,1207.99,303.04,30.44,Cancelled,32,46
O017585,C00356,R0118,D0423,2025-06-19,11:11:00,1658.08,436.92,44.02,Delivered,41,72
O017586,C04395,R0071,D0124,2025-06-05,19:05:00,1812.28,507.46,42.47,Delivered,45,42
O017587,C02349,R0196,D0172,2025-03-11,19:33:00,496.62,18.46,58.74,Delivered,28,55
O017588,C04360,R0196,D0462,2025-08-22,09:52:00,1734.85,268.79,97.14,Delivered,24,49
O017589,C03444,R0115,D0365,2025-02-23,16:06:00,1140.64,39.27,51.28,Delivered,49,55
O017590,C01534,R0041,D0438,2025-06-19,13:49:00,1856.49,170.68,88.7,Delivered,23,20
O017591,C00359,R0048,D0033,2025-02-05,08:21:00,1840.7,127.74,52.05,Delivered,50,49
O017592,C00889,R0146,D0389,2025-11-18,10:26:00,839.92,3.14,45.89,Delivered,33,38
O017593,C02478,R0043,D0446,2025-09-16,20:27:00,1338.57,374.2,27.33,Delivered,44,44
O017594,C02056,R0164,D0357,2025-09-08,09:45:00,1755.68,411.73,76.81,Pending,47,49
O017595,C01769,R0115,D0074,2025-01-13,11:54:00,830.95,129.38,43.09,Delivered,34,67
O017596,C01645,R0068,D0169,2025-06-08,13:13:00,183.27,18.96,76.07,Delivered,22,34
O017597,C03245,R0087,D0282,2025-01-29,12:31:00,783.63,96.76,49.24,Delivered,50,65
O017598,C00247,R0028,D0153,2025-02-26,17:49:00,794.27,48.89,21.26,Delivered,32,58
O017599,C04367,R0179,D0151,2025-06-10,16:31:00,1632.82,474.27,32.64,Delivered,28,25
O017600,C02869,R0132,D0341,2025-09-23,09:37:00,688.28,58.95,82.2,Delivered,21,27
